source_id,first_success_at,last_success_at,last_attempt_at,consecutive_failures,consecutive_throttled,expected_interval_h,staleness_h,gate_fail_rate_28d,attempts_28d,status
fsa.fhrs.ratings,2026-09-14T05:11:11Z,2026-09-14T05:29:57Z,2026-09-14T05:29:57Z,0,0,720,2.3,0.000,363,active
